user_id,skill_name,correctms_response_time
1619,forloop,0,52362
1620,statement,1,255721
1620,ifstatement,1,255721
1620,forloop,1,255721
1621,statement,0,330418
1621,ifstatement,0,330418
1621,forloop,0,330418
1622,statement,1,235812
1622,ifstatement,1,235812
1622,forloop,1,235812
1623,statement,0,138643
1623,ifstatement,0,138643
1623,forloop,0,138643
1624,statement,1,68993
1624,ifstatement,1,68993
1624,forloop,1,68993
1625,statement,0,467153
1625,ifstatement,0,467153
1625,forloop,0,467153
1626,statement,0,44820
1626,ifstatement,0,44820
1626,forloop,0,44820
1627,statement,0,420968
1627,ifstatement,0,420968
1627,forloop,0,420968
1628,statement,0,254474
1628,ifstatement,0,254474
1628,forloop,0,254474
1629,statement,0,386305
1629,ifstatement,0,386305
1629,forloop,0,386305
1630,statement,1,83057
1630,ifstatement,1,83057
1630,forloop,1,83057
1631,statement,1,134766
1631,ifstatement,1,134766
1631,forloop,1,134766
1632,statement,0,206423
1632,ifstatement,0,206423
1632,forloop,0,206423
1633,statement,1,221088
1633,ifstatement,1,221088
1633,forloop,1,221088
1634,statement,0,498830
1634,ifstatement,0,498830
1634,forloop,0,498830
1635,statement,0,141035
1635,ifstatement,0,141035
1635,forloop,0,141035
1636,statement,1,198348
1636,ifstatement,1,198348
1636,forloop,1,198348
1637,statement,1,252225
1637,ifstatement,1,252225
1637,forloop,1,252225
1638,statement,0,90969
1638,ifstatement,0,90969
1638,forloop,0,90969
1639,statement,1,168639
1639,ifstatement,1,168639
1639,forloop,1,168639
1640,statement,0,254862
1640,ifstatement,0,254862
1640,forloop,0,254862
1641,statement,1,350635
1641,ifstatement,1,350635
1641,forloop,1,350635
1642,statement,1,347454
1642,ifstatement,1,347454
1642,forloop,1,347454
1643,statement,0,31211
1643,ifstatement,0,31211
1643,forloop,0,31211
1644,statement,0,154471
1644,ifstatement,0,154471
1644,forloop,0,154471
1645,statement,0,127314
1645,ifstatement,0,127314
1645,forloop,0,127314
1646,statement,1,31551
1646,ifstatement,1,31551
1646,forloop,1,31551
1647,statement,0,40267
1647,ifstatement,0,40267
1647,forloop,0,40267
1648,statement,1,347313
1648,ifstatement,1,347313
1648,forloop,1,347313
1649,statement,0,55718
1649,ifstatement,0,55718
1649,forloop,0,55718
1650,statement,0,174774
1650,ifstatement,0,174774
1650,forloop,0,174774
1651,statement,1,38127
1651,ifstatement,1,38127
1651,forloop,1,38127
1652,statement,0,151994
1652,ifstatement,0,151994
1652,forloop,0,151994
1653,statement,1,354397
1653,ifstatement,1,354397
1653,forloop,1,354397
1654,statement,0,281707
1654,ifstatement,0,281707
1654,forloop,0,281707
1655,statement,0,77256
1655,ifstatement,0,77256
1655,forloop,0,77256
1656,statement,1,252299
1656,ifstatement,1,252299
1656,forloop,1,252299
1657,statement,0,137283
1657,ifstatement,0,137283
1657,forloop,0,137283
1658,statement,1,63422
1658,ifstatement,1,63422
1658,forloop,1,63422
1659,statement,1,176076
1659,ifstatement,1,176076
1659,forloop,1,176076
1660,statement,1,337885
1660,ifstatement,1,337885
1660,forloop,1,337885
1661,statement,0,190352
1661,ifstatement,0,190352
1661,forloop,0,190352
1662,statement,1,90488
1662,ifstatement,1,90488
1662,forloop,1,90488
1663,statement,1,225074
1663,ifstatement,1,225074
1663,forloop,1,225074
1664,statement,0,331381
1664,ifstatement,0,331381
1664,forloop,0,331381
1665,statement,1,80132
1665,ifstatement,1,80132
1665,forloop,1,80132
1666,statement,1,487438
1666,ifstatement,1,487438
1666,forloop,1,487438
1667,statement,0,162705
1667,ifstatement,0,162705
1667,forloop,0,162705
1668,statement,1,348910
1668,ifstatement,1,348910
1668,forloop,1,348910
1669,statement,0,429565
1669,ifstatement,0,429565
1669,forloop,0,429565
1670,statement,0,128517
1670,ifstatement,0,128517
1670,forloop,0,128517
1671,statement,0,482543
1671,ifstatement,0,482543
1671,forloop,0,482543
1672,statement,0,155521
1672,ifstatement,0,155521
1672,forloop,0,155521
1673,statement,1,307142
1673,ifstatement,1,307142
1673,forloop,1,307142
1674,statement,1,339480
1674,ifstatement,1,339480
1674,forloop,1,339480
1675,statement,0,197494
1675,ifstatement,0,197494
1675,forloop,0,197494
1676,statement,0,122963
1676,ifstatement,0,122963
1676,forloop,0,122963
1677,statement,1,481385
1677,ifstatement,1,481385
1677,forloop,1,481385
1678,statement,1,432533
1678,ifstatement,1,432533
1678,forloop,1,432533
1679,statement,0,491965
1679,ifstatement,0,491965
1679,forloop,0,491965
1680,statement,1,401935
1680,ifstatement,1,401935
1680,forloop,1,401935
1681,statement,0,491578
1681,ifstatement,0,491578
1681,forloop,0,491578
1682,statement,1,305628
1682,ifstatement,1,305628
1682,forloop,1,305628
1683,statement,1,302190
1683,ifstatement,1,302190
1683,forloop,1,302190
1684,statement,1,247662
1684,ifstatement,1,247662
1684,forloop,1,247662
1685,statement,1,109578
1685,ifstatement,1,109578
1685,forloop,1,109578
1686,statement,1,243165
1686,ifstatement,1,243165
1686,forloop,1,243165
1687,statement,0,351395
1687,ifstatement,0,351395
1687,forloop,0,351395
1688,statement,0,351352
1688,ifstatement,0,351352
1688,forloop,0,351352
1689,statement,1,288695
1689,ifstatement,1,288695
1689,forloop,1,288695
1690,statement,1,247635
1690,ifstatement,1,247635
1690,forloop,1,247635
1691,statement,1,446113
1691,ifstatement,1,446113
1691,forloop,1,446113
1692,statement,0,72366
1692,ifstatement,0,72366
1692,forloop,0,72366
1693,statement,0,377688
1693,ifstatement,0,377688
1693,forloop,0,377688
1694,statement,1,343547
1694,ifstatement,1,343547
1694,forloop,1,343547
1695,statement,1,461812
1695,ifstatement,1,461812
1695,forloop,1,461812
1696,statement,1,429589
1696,ifstatement,1,429589
1696,forloop,1,429589
1697,statement,0,279343
1697,ifstatement,0,279343
1697,forloop,0,279343
1698,statement,1,314724
1698,ifstatement,1,314724
1698,forloop,1,314724
1699,statement,1,191703
1699,ifstatement,1,191703
1699,forloop,1,191703
1700,statement,1,104572
1700,ifstatement,1,104572
1700,forloop,1,104572
1701,statement,0,387963
1701,ifstatement,0,387963
1701,forloop,0,387963
1702,statement,0,237687
1702,ifstatement,0,237687
1702,forloop,0,237687
1703,statement,1,438305
1703,ifstatement,1,438305
1703,forloop,1,438305
1704,statement,0,323990
1704,ifstatement,0,323990
1704,forloop,0,323990
1705,statement,0,242099
1705,ifstatement,0,242099
1705,forloop,0,242099
1706,statement,0,32906
1706,ifstatement,0,32906
1706,forloop,0,32906
1707,statement,1,131749
1707,ifstatement,1,131749
1707,forloop,1,131749
1708,statement,0,315375
1708,ifstatement,0,315375
1708,forloop,0,315375
1709,statement,1,417441
1709,ifstatement,1,417441
1709,forloop,1,417441
1710,statement,1,87064
1710,ifstatement,1,87064
1710,forloop,1,87064
1711,statement,0,80493
1711,ifstatement,0,80493
1711,forloop,0,80493
1712,statement,1,96868
1712,ifstatement,1,96868
1712,forloop,1,96868
1713,statement,1,353571
1713,ifstatement,1,353571
1713,forloop,1,353571
1714,statement,0,337256
1714,ifstatement,0,337256
1714,forloop,0,337256
1715,statement,1,109818
1715,ifstatement,1,109818
1715,forloop,1,109818
1716,statement,1,372199
1716,ifstatement,1,372199
1716,forloop,1,372199
1717,statement,1,320784
1717,ifstatement,1,320784
1717,forloop,1,320784
1718,statement,1,281764
1718,ifstatement,1,281764
1718,forloop,1,281764
1719,statement,0,150318
1719,ifstatement,0,150318
1719,forloop,0,150318
1720,statement,0,182970
1720,ifstatement,0,182970
1720,forloop,0,182970
1721,statement,1,65359
1721,ifstatement,1,65359
1721,forloop,1,65359
1722,statement,0,114733
1722,ifstatement,0,114733
1722,forloop,0,114733
1723,statement,1,43190
1723,ifstatement,1,43190
1723,forloop,1,43190
1724,statement,1,394352
1724,ifstatement,1,394352
1724,forloop,1,394352
1725,statement,1,271965
1725,ifstatement,1,271965
1725,forloop,1,271965
1726,statement,1,285026
1726,ifstatement,1,285026
1726,forloop,1,285026
1727,statement,0,171638
1727,ifstatement,0,171638
1727,forloop,0,171638
1728,statement,1,200867
1728,ifstatement,1,200867
1728,forloop,1,200867
1729,statement,1,274474
1729,ifstatement,1,274474
1729,forloop,1,274474
1730,statement,1,37288
1730,ifstatement,1,37288
1730,forloop,1,37288
1731,statement,0,192044
1731,ifstatement,0,192044
1731,forloop,0,192044
1732,statement,1,425682
1732,ifstatement,1,425682
1732,forloop,1,425682
1733,statement,1,246549
1733,ifstatement,1,246549
1733,forloop,1,246549
1734,statement,0,388504
1734,ifstatement,0,388504
1734,forloop,0,388504
1735,statement,0,460410
1735,ifstatement,0,460410
1735,forloop,0,460410
1736,statement,0,269271
1736,ifstatement,0,269271
1736,forloop,0,269271
1737,statement,1,217810
1737,ifstatement,1,217810
1737,forloop,1,217810
1738,statement,0,264693
1738,ifstatement,0,264693
1738,forloop,0,264693
1739,statement,1,188625
1739,ifstatement,1,188625
1739,forloop,1,188625
1740,statement,0,417232
1740,ifstatement,0,417232
1740,forloop,0,417232
1741,statement,0,345389
1741,ifstatement,0,345389
1741,forloop,0,345389
1742,statement,0,278726
1742,ifstatement,0,278726
1742,forloop,0,278726
1743,statement,1,221635
1743,ifstatement,1,221635
1743,forloop,1,221635
1744,statement,1,403085
1744,ifstatement,1,403085
1744,forloop,1,403085
1745,statement,1,143433
1745,ifstatement,1,143433
1745,forloop,1,143433
1746,statement,0,313960
1746,ifstatement,0,313960
1746,forloop,0,313960
1747,statement,0,40755
1747,ifstatement,0,40755
1747,forloop,0,40755
1748,statement,0,461277
1748,ifstatement,0,461277
1748,forloop,0,461277
1749,statement,0,66395
1749,ifstatement,0,66395
1749,forloop,0,66395
1750,statement,1,382296
1750,ifstatement,1,382296
1750,forloop,1,382296
1751,statement,1,284982
1751,ifstatement,1,284982
1751,forloop,1,284982
1752,statement,1,172386
1752,ifstatement,1,172386
1752,forloop,1,172386
1753,statement,0,115134
1753,ifstatement,0,115134
1753,forloop,0,115134
1754,statement,1,392900
1754,ifstatement,1,392900
1754,forloop,1,392900
1755,statement,0,463592
1755,ifstatement,0,463592
1755,forloop,0,463592
1756,statement,0,147894
1756,ifstatement,0,147894
1756,forloop,0,147894
1757,statement,0,482420
1757,ifstatement,0,482420
1757,forloop,0,482420
1758,statement,0,441663
1758,ifstatement,0,441663
1758,forloop,0,441663
1759,statement,1,151109
1759,ifstatement,1,151109
1759,forloop,1,151109
1760,statement,1,269753
1760,ifstatement,1,269753
1760,forloop,1,269753
1761,statement,1,159082
1761,ifstatement,1,159082
1761,forloop,1,159082
1762,statement,1,114934
1762,ifstatement,1,114934
1762,forloop,1,114934
1763,statement,1,252704
1763,ifstatement,1,252704
1763,forloop,1,252704
1764,statement,1,179799
1764,ifstatement,1,179799
1764,forloop,1,179799
1765,statement,1,233231
1765,ifstatement,1,233231
1765,forloop,1,233231
1766,statement,1,416768
1766,ifstatement,1,416768
1766,forloop,1,416768
1767,statement,1,430878
1767,ifstatement,1,430878
1767,forloop,1,430878
1768,statement,1,410538
1768,ifstatement,1,410538
1768,forloop,1,410538
1769,statement,1,312879
1769,ifstatement,1,312879
1769,forloop,1,312879
1770,statement,0,382691
1770,ifstatement,0,382691
1770,forloop,0,382691
1771,statement,0,488440
1771,ifstatement,0,488440
1771,forloop,0,488440
1772,statement,1,172675
1772,ifstatement,1,172675
1772,forloop,1,172675
1773,statement,1,64788
1773,ifstatement,1,64788
1773,forloop,1,64788
1774,statement,0,409011
1774,ifstatement,0,409011
1774,forloop,0,409011
1775,statement,1,406257
1775,ifstatement,1,406257
1775,forloop,1,406257
1776,statement,0,184806
1776,ifstatement,0,184806
1776,forloop,0,184806
1777,statement,0,304975
1777,ifstatement,0,304975
1777,forloop,0,304975
1778,statement,1,485299
1778,ifstatement,1,485299
1778,forloop,1,485299
1779,statement,0,36055
1779,ifstatement,0,36055
1779,forloop,0,36055
1780,statement,1,334034
1780,ifstatement,1,334034
1780,forloop,1,334034
1781,statement,1,50923
1781,ifstatement,1,50923
1781,forloop,1,50923
1782,statement,1,35947
1782,ifstatement,1,35947
1782,forloop,1,35947
1783,statement,1,256873
1783,ifstatement,1,256873
1783,forloop,1,256873
1784,statement,1,30701
1784,ifstatement,1,30701
1784,forloop,1,30701
1785,statement,1,322175
1785,ifstatement,1,322175
1785,forloop,1,322175
1786,statement,1,43039
1786,ifstatement,1,43039
1786,forloop,1,43039
1787,statement,0,66298
1787,ifstatement,0,66298
1787,forloop,0,66298
1788,statement,1,218084
1788,ifstatement,1,218084
1788,forloop,1,218084
1789,statement,1,246589
1789,ifstatement,1,246589
1789,forloop,1,246589
1790,statement,0,264991
1790,ifstatement,0,264991
1790,forloop,0,264991
1791,statement,1,66745
1791,ifstatement,1,66745
1791,forloop,1,66745
1792,statement,0,194584
1792,ifstatement,0,194584
1792,forloop,0,194584
1793,statement,0,38857
1793,ifstatement,0,38857
1793,forloop,0,38857
1794,statement,1,308139
1794,ifstatement,1,308139
1794,forloop,1,308139
1795,statement,1,394520
1795,ifstatement,1,394520
1795,forloop,1,394520
1796,statement,0,102905
1796,ifstatement,0,102905
1796,forloop,0,102905
1797,statement,0,135314
1797,ifstatement,0,135314
1797,forloop,0,135314
1798,statement,0,369395
1798,ifstatement,0,369395
1798,forloop,0,369395
1799,statement,1,183637
1799,ifstatement,1,183637
1799,forloop,1,183637
1800,statement,0,352562
1800,ifstatement,0,352562
1800,forloop,0,352562
1801,statement,1,366736
1801,ifstatement,1,366736
1801,forloop,1,366736
1802,statement,0,331240
1802,ifstatement,0,331240
1802,forloop,0,331240
1803,statement,0,182072
1803,ifstatement,0,182072
1803,forloop,0,182072
1804,statement,1,306983
1804,ifstatement,1,306983
1804,forloop,1,306983
1805,statement,0,226225
1805,ifstatement,0,226225
1805,forloop,0,226225
1806,statement,1,376575
1806,ifstatement,1,376575
1806,forloop,1,376575
1807,statement,1,477183
1807,ifstatement,1,477183
1807,forloop,1,477183
1808,statement,1,51872
1808,ifstatement,1,51872
1808,forloop,1,51872
1809,statement,0,47212
1809,ifstatement,0,47212
1809,forloop,0,47212
1810,statement,0,450843
1810,ifstatement,0,450843
1810,forloop,0,450843
1811,statement,0,120949
1811,ifstatement,0,120949
1811,forloop,0,120949
1812,statement,1,338806
1812,ifstatement,1,338806
1812,forloop,1,338806
1813,statement,0,264126
1813,ifstatement,0,264126
1813,forloop,0,264126
1814,statement,0,360790
1814,ifstatement,0,360790
1814,forloop,0,360790
1815,statement,0,136830
1815,ifstatement,0,136830
1815,forloop,0,136830
1816,statement,1,468283
1816,ifstatement,1,468283
1816,forloop,1,468283
1817,statement,0,85222
1817,ifstatement,0,85222
1817,forloop,0,85222
1818,statement,1,359754
1818,ifstatement,1,359754
1818,forloop,1,359754
1819,statement,1,439579
1819,ifstatement,1,439579
1819,forloop,1,439579
1820,statement,1,269417
1820,ifstatement,1,269417
1820,forloop,1,269417
1821,statement,1,149781
1821,ifstatement,1,149781
1821,forloop,1,149781
1822,statement,0,298119
1822,ifstatement,0,298119
1822,forloop,0,298119
1823,statement,0,267879
1823,ifstatement,0,267879
1823,forloop,0,267879
1824,statement,1,113443
1824,ifstatement,1,113443
1824,forloop,1,113443
1825,statement,0,391896
1825,ifstatement,0,391896
1825,forloop,0,391896
1826,statement,1,341722
1826,ifstatement,1,341722
1826,forloop,1,341722
1827,statement,0,312492
1827,ifstatement,0,312492
1827,forloop,0,312492
1828,statement,0,311803
1828,ifstatement,0,311803
1828,forloop,0,311803
1829,statement,1,67214
1829,ifstatement,1,67214
1829,forloop,1,67214
1830,statement,1,299817
1830,ifstatement,1,299817
1830,forloop,1,299817
1831,statement,1,96813
1831,ifstatement,1,96813
1831,forloop,1,96813
1832,statement,0,215690
1832,ifstatement,0,215690
1832,forloop,0,215690
1833,statement,0,404934
1833,ifstatement,0,404934
1833,forloop,0,404934
1834,statement,0,56651
1834,ifstatement,0,56651
1834,forloop,0,56651
1835,statement,0,71378
1835,ifstatement,0,71378
1835,forloop,0,71378
1836,statement,1,104726
1836,ifstatement,1,104726
1836,forloop,1,104726
1837,statement,0,481873
1837,ifstatement,0,481873
1837,forloop,0,481873
1838,statement,0,433242
1838,ifstatement,0,433242
1838,forloop,0,433242
1839,statement,1,256601
1839,ifstatement,1,256601
1839,forloop,1,256601
1840,statement,0,247288
1840,ifstatement,0,247288
1840,forloop,0,247288
1841,statement,0,122288
1841,ifstatement,0,122288
1841,forloop,0,122288
1842,statement,0,131214
1842,ifstatement,0,131214
1842,forloop,0,131214
1843,statement,0,219664
1843,ifstatement,0,219664
1843,forloop,0,219664
1844,statement,1,330944
1844,ifstatement,1,330944
1844,forloop,1,330944
1845,statement,1,110162
